Unnamed: 0,subjectGroup,subject,age,sex,education,handedness,TaskName,BlockNumber,stimPos,stim1,stim2,shape,MATCHkey,RT,correct,response,condition,TaskType,Association
49825,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,2.0,-400,rhomboid,,you,Yneutral_k,446,1.0,k,single,RG_incongruent,you
49925,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,2.0,400; -400,triangle,diamond,friendhappy,Yneutral_k,547,1.0,j,pair,RG_incongruent,friendhappy
50025,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,2.0,400; -400,rhomboid,octagon,youneutral,Yneutral_k,341,1.0,k,pair,RG_incongruent,youneutral
50129,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,400,rhomboid,,you,Yneutral_k,585,1.0,k,single,RG_incongruent,you
50227,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,400,rhomboid,,you,Yneutral_k,330,1.0,k,single,RG_incongruent,you
50325,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,-400,octagon,,neutral,Yneutral_k,461,1.0,k,single,RG_incongruent,neutral
50425,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,400; -400,diamond,triangle,happyfriend,Yneutral_k,431,1.0,j,pair,RG_incongruent,happyfriend
50525,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,400,octagon,,neutral,Yneutral_k,473,1.0,k,single,RG_incongruent,neutral
50625,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,400; -400,rhomboid,octagon,youneutral,Yneutral_k,378,1.0,k,pair,RG_incongruent,youneutral
50725,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,-400,rhomboid,,you,Yneutral_k,468,1.0,k,single,RG_incongruent,you
50825,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,-400,triangle,,friend,Yneutral_k,475,1.0,j,single,RG_incongruent,friend
50925,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,400; -400,rhomboid,octagon,youneutral,Yneutral_k,345,1.0,k,pair,RG_incongruent,youneutral
51025,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,400,rhomboid,,you,Yneutral_k,327,1.0,k,single,RG_incongruent,you
51132,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,-400,rhomboid,,you,Yneutral_k,420,1.0,k,single,RG_incongruent,you
51227,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,400,triangle,,friend,Yneutral_k,407,1.0,j,single,RG_incongruent,friend
51325,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,400; -400,diamond,triangle,happyfriend,Yneutral_k,479,1.0,j,pair,RG_incongruent,happyfriend
51425,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,-400,octagon,,neutral,Yneutral_k,636,1.0,k,single,RG_incongruent,neutral
51525,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,400; -400,triangle,diamond,friendhappy,Yneutral_k,505,1.0,j,pair,RG_incongruent,friendhappy
51625,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,400; -400,rhomboid,octagon,youneutral,Yneutral_k,351,1.0,k,pair,RG_incongruent,youneutral
51725,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,400; -400,triangle,diamond,friendhappy,Yneutral_k,467,1.0,j,pair,RG_incongruent,friendhappy
51825,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,400,octagon,,neutral,Yneutral_k,481,1.0,k,single,RG_incongruent,neutral
51925,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,400,diamond,,happy,Yneutral_k,474,1.0,j,single,RG_incongruent,happy
52025,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,400; -400,octagon,rhomboid,neutralyou,Yneutral_k,398,1.0,k,pair,RG_incongruent,neutralyou
52130,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,400,octagon,,neutral,Yneutral_k,357,1.0,k,single,RG_incongruent,neutral
52227,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,400; -400,octagon,rhomboid,neutralyou,Yneutral_k,354,1.0,k,pair,RG_incongruent,neutralyou
52325,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,400,diamond,,happy,Yneutral_k,493,1.0,j,single,RG_incongruent,happy
52425,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,400,octagon,,neutral,Yneutral_k,473,1.0,k,single,RG_incongruent,neutral
52525,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,-400,rhomboid,,you,Yneutral_k,476,1.0,k,single,RG_incongruent,you
52625,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,400; -400,triangle,diamond,friendhappy,Yneutral_k,413,1.0,j,pair,RG_incongruent,friendhappy
52725,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,-400,triangle,,friend,Yneutral_k,375,1.0,j,single,RG_incongruent,friend
52825,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,400,rhomboid,,you,Yneutral_k,538,1.0,k,single,RG_incongruent,you
52925,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,400,diamond,,happy,Yneutral_k,565,1.0,j,single,RG_incongruent,happy
53025,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,400; -400,octagon,rhomboid,neutralyou,Yneutral_k,542,1.0,k,pair,RG_incongruent,neutralyou
53129,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,400; -400,rhomboid,octagon,youneutral,Yneutral_k,497,1.0,k,pair,RG_incongruent,youneutral
53227,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,400,octagon,,neutral,Yneutral_k,628,1.0,k,single,RG_incongruent,neutral
53325,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,400; -400,octagon,rhomboid,neutralyou,Yneutral_k,383,1.0,k,pair,RG_incongruent,neutralyou
53425,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,400,diamond,,happy,Yneutral_k,379,1.0,j,single,RG_incongruent,happy
53525,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,400; -400,octagon,rhomboid,neutralyou,Yneutral_k,271,1.0,k,pair,RG_incongruent,neutralyou
53625,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,400,triangle,,friend,Yneutral_k,530,1.0,j,single,RG_incongruent,friend
53725,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,-400,triangle,,friend,Yneutral_k,436,1.0,j,single,RG_incongruent,friend
53825,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,400; -400,diamond,triangle,happyfriend,Yneutral_k,387,0.0,k,pair,RG_incongruent,happyfriend
53925,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,400; -400,triangle,diamond,friendhappy,Yneutral_k,464,1.0,j,pair,RG_incongruent,friendhappy
54025,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,400; -400,rhomboid,octagon,youneutral,Yneutral_k,440,1.0,k,pair,RG_incongruent,youneutral
54129,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,-400,triangle,,friend,Yneutral_k,581,1.0,j,single,RG_incongruent,friend
54227,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,400,triangle,,friend,Yneutral_k,526,1.0,j,single,RG_incongruent,friend
54325,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,400,diamond,,happy,Yneutral_k,403,1.0,j,single,RG_incongruent,happy
54425,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,400,rhomboid,,you,Yneutral_k,600,1.0,k,single,RG_incongruent,you
54525,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,-400,diamond,,happy,Yneutral_k,394,1.0,j,single,RG_incongruent,happy
54625,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,400; -400,diamond,triangle,happyfriend,Yneutral_k,598,1.0,j,pair,RG_incongruent,happyfriend
54725,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,-400,rhomboid,,you,Yneutral_k,569,1.0,k,single,RG_incongruent,you
54825,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,400,triangle,,friend,Yneutral_k,412,1.0,j,single,RG_incongruent,friend
54925,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,-400,diamond,,happy,Yneutral_k,721,1.0,j,single,RG_incongruent,happy
55025,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,-400,octagon,,neutral,Yneutral_k,542,1.0,k,single,RG_incongruent,neutral
55129,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,-400,diamond,,happy,Yneutral_k,419,1.0,j,single,RG_incongruent,happy
55227,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,400; -400,diamond,triangle,happyfriend,Yneutral_k,674,1.0,j,pair,RG_incongruent,happyfriend
55325,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,400; -400,triangle,diamond,friendhappy,Yneutral_k,432,1.0,j,pair,RG_incongruent,friendhappy
55425,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,-400,diamond,,happy,Yneutral_k,449,1.0,j,single,RG_incongruent,happy
55525,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,-400,diamond,,happy,Yneutral_k,380,1.0,j,single,RG_incongruent,happy
55625,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,-400,octagon,,neutral,Yneutral_k,367,0.0,j,single,RG_incongruent,neutral
55725,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,400,triangle,,friend,Yneutral_k,458,1.0,j,single,RG_incongruent,friend
55825,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,-400,rhomboid,,you,Yneutral_k,420,1.0,k,single,RG_incongruent,you
55925,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,-400,octagon,,neutral,Yneutral_k,444,1.0,k,single,RG_incongruent,neutral
56025,19,26,19,female,High school or equivalent ,right-handed,RG2_YN,3.0,-400,triangle,,friend,Yneutral_k,430,1.0,j,single,RG_incongruent,friend
7626,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,-400,diamond,,you,Yneutral_k,563,1.0,k,single,RG_incongruent,you
7726,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,-400,rhomboid,,friend,Yneutral_k,616,1.0,j,single,RG_incongruent,friend
7826,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,400,rhomboid,,friend,Yneutral_k,384,1.0,j,single,RG_incongruent,friend
7926,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,-400,octagon,,happy,Yneutral_k,396,0.0,k,single,RG_incongruent,happy
8026,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,400; -400,octagon,rhomboid,happyfriend,Yneutral_k,447,0.0,k,pair,RG_incongruent,happyfriend
8131,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,400; -400,rhomboid,octagon,friendhappy,Yneutral_k,496,1.0,j,pair,RG_incongruent,friendhappy
8228,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,400; -400,triangle,diamond,neutralyou,Yneutral_k,398,1.0,k,pair,RG_incongruent,neutralyou
8326,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,400; -400,triangle,diamond,neutralyou,Yneutral_k,418,1.0,k,pair,RG_incongruent,neutralyou
8426,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,400; -400,rhomboid,octagon,friendhappy,Yneutral_k,345,1.0,j,pair,RG_incongruent,friendhappy
8526,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,400; -400,diamond,triangle,youneutral,Yneutral_k,453,1.0,k,pair,RG_incongruent,youneutral
8626,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,400,triangle,,neutral,Yneutral_k,455,0.0,j,single,RG_incongruent,neutral
8726,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,400,diamond,,you,Yneutral_k,388,0.0,j,single,RG_incongruent,you
8826,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,400,diamond,,you,Yneutral_k,490,1.0,k,single,RG_incongruent,you
8926,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,400,rhomboid,,friend,Yneutral_k,415,1.0,j,single,RG_incongruent,friend
9026,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,-400,triangle,,neutral,Yneutral_k,532,1.0,k,single,RG_incongruent,neutral
9131,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,400; -400,triangle,diamond,neutralyou,Yneutral_k,553,1.0,k,pair,RG_incongruent,neutralyou
9228,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,-400,triangle,,neutral,Yneutral_k,390,1.0,k,single,RG_incongruent,neutral
9326,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,400,diamond,,you,Yneutral_k,513,1.0,k,single,RG_incongruent,you
9426,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,-400,diamond,,you,Yneutral_k,387,1.0,k,single,RG_incongruent,you
9526,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,400; -400,triangle,diamond,neutralyou,Yneutral_k,504,1.0,k,pair,RG_incongruent,neutralyou
9626,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,-400,diamond,,you,Yneutral_k,405,1.0,k,single,RG_incongruent,you
9726,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,-400,octagon,,happy,Yneutral_k,473,1.0,j,single,RG_incongruent,happy
9826,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,400,octagon,,happy,Yneutral_k,431,1.0,j,single,RG_incongruent,happy
9926,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,400; -400,rhomboid,octagon,friendhappy,Yneutral_k,410,1.0,j,pair,RG_incongruent,friendhappy
10026,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,400,triangle,,neutral,Yneutral_k,377,1.0,k,single,RG_incongruent,neutral
10131,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,-400,diamond,,you,Yneutral_k,526,1.0,k,single,RG_incongruent,you
10228,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,400; -400,rhomboid,octagon,friendhappy,Yneutral_k,550,1.0,j,pair,RG_incongruent,friendhappy
10326,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,400; -400,octagon,rhomboid,happyfriend,Yneutral_k,408,1.0,j,pair,RG_incongruent,happyfriend
10426,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,400,rhomboid,,friend,Yneutral_k,436,1.0,j,single,RG_incongruent,friend
10526,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,-400,rhomboid,,friend,Yneutral_k,369,1.0,j,single,RG_incongruent,friend
10626,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,400,octagon,,happy,Yneutral_k,354,0.0,k,single,RG_incongruent,happy
10726,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,400,octagon,,happy,Yneutral_k,343,1.0,j,single,RG_incongruent,happy
10826,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,-400,triangle,,neutral,Yneutral_k,389,1.0,k,single,RG_incongruent,neutral
10926,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,400; -400,diamond,triangle,youneutral,Yneutral_k,444,0.0,j,pair,RG_incongruent,youneutral
11026,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,400; -400,diamond,triangle,youneutral,Yneutral_k,433,0.0,j,pair,RG_incongruent,youneutral
11131,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,400,rhomboid,,friend,Yneutral_k,392,1.0,j,single,RG_incongruent,friend
11228,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,400; -400,triangle,diamond,neutralyou,Yneutral_k,376,1.0,k,pair,RG_incongruent,neutralyou
11326,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,400,diamond,,you,Yneutral_k,399,0.0,j,single,RG_incongruent,you
11426,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,-400,triangle,,neutral,Yneutral_k,477,1.0,k,single,RG_incongruent,neutral
11526,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,-400,rhomboid,,friend,Yneutral_k,323,1.0,j,single,RG_incongruent,friend
11626,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,-400,rhomboid,,friend,Yneutral_k,478,1.0,j,single,RG_incongruent,friend
11726,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,400; -400,diamond,triangle,youneutral,Yneutral_k,372,1.0,k,pair,RG_incongruent,youneutral
11826,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,400,octagon,,happy,Yneutral_k,654,1.0,j,single,RG_incongruent,happy
11926,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,400,diamond,,you,Yneutral_k,367,0.0,j,single,RG_incongruent,you
12026,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,-400,octagon,,happy,Yneutral_k,426,1.0,j,single,RG_incongruent,happy
12131,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,-400,triangle,,neutral,Yneutral_k,316,0.0,j,single,RG_incongruent,neutral
12228,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,400,triangle,,neutral,Yneutral_k,508,0.0,j,single,RG_incongruent,neutral
12326,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,-400,octagon,,happy,Yneutral_k,497,1.0,j,single,RG_incongruent,happy
12426,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,400,octagon,,happy,Yneutral_k,554,1.0,j,single,RG_incongruent,happy
12526,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,-400,diamond,,you,Yneutral_k,417,1.0,k,single,RG_incongruent,you
12626,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,400,triangle,,neutral,Yneutral_k,582,1.0,k,single,RG_incongruent,neutral
12726,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,400; -400,octagon,rhomboid,happyfriend,Yneutral_k,492,1.0,j,pair,RG_incongruent,happyfriend
12826,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,400; -400,rhomboid,octagon,friendhappy,Yneutral_k,577,1.0,j,pair,RG_incongruent,friendhappy
12926,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,400; -400,diamond,triangle,youneutral,Yneutral_k,466,1.0,k,pair,RG_incongruent,youneutral
13026,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,400,triangle,,neutral,Yneutral_k,367,1.0,k,single,RG_incongruent,neutral
13131,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,-400,rhomboid,,friend,Yneutral_k,466,1.0,j,single,RG_incongruent,friend
13228,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,-400,octagon,,happy,Yneutral_k,699,0.0,k,single,RG_incongruent,happy
13326,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,400; -400,octagon,rhomboid,happyfriend,Yneutral_k,408,1.0,j,pair,RG_incongruent,happyfriend
13426,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,400,rhomboid,,friend,Yneutral_k,465,1.0,j,single,RG_incongruent,friend
13526,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,1.0,400; -400,octagon,rhomboid,happyfriend,Yneutral_k,511,1.0,j,pair,RG_incongruent,happyfriend
13626,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,400,octagon,,happy,Yneutral_k,720,1.0,j,single,RG_incongruent,happy
13726,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,-400,triangle,,neutral,Yneutral_k,447,1.0,k,single,RG_incongruent,neutral
13826,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,-400,diamond,,you,Yneutral_k,503,0.0,j,single,RG_incongruent,you
13926,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,400,rhomboid,,friend,Yneutral_k,417,1.0,j,single,RG_incongruent,friend
14026,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,400,rhomboid,,friend,Yneutral_k,727,0.0,k,single,RG_incongruent,friend
14131,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,400,triangle,,neutral,Yneutral_k,515,1.0,k,single,RG_incongruent,neutral
14228,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,400; -400,triangle,diamond,neutralyou,Yneutral_k,484,1.0,k,pair,RG_incongruent,neutralyou
14326,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,400; -400,rhomboid,octagon,friendhappy,Yneutral_k,508,1.0,j,pair,RG_incongruent,friendhappy
14426,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,-400,rhomboid,,friend,Yneutral_k,379,1.0,j,single,RG_incongruent,friend
14526,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,400,triangle,,neutral,Yneutral_k,530,1.0,k,single,RG_incongruent,neutral
14626,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,400; -400,triangle,diamond,neutralyou,Yneutral_k,403,1.0,k,pair,RG_incongruent,neutralyou
14726,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,-400,octagon,,happy,Yneutral_k,437,1.0,j,single,RG_incongruent,happy
14826,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,400; -400,octagon,rhomboid,happyfriend,Yneutral_k,451,1.0,j,pair,RG_incongruent,happyfriend
14926,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,400; -400,rhomboid,octagon,friendhappy,Yneutral_k,385,1.0,j,pair,RG_incongruent,friendhappy
15026,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,400; -400,triangle,diamond,neutralyou,Yneutral_k,446,1.0,k,pair,RG_incongruent,neutralyou
15131,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,-400,triangle,,neutral,Yneutral_k,564,0.0,j,single,RG_incongruent,neutral
15228,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,400; -400,triangle,diamond,neutralyou,Yneutral_k,533,1.0,k,pair,RG_incongruent,neutralyou
15326,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,400,octagon,,happy,Yneutral_k,392,0.0,k,single,RG_incongruent,happy
15426,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,400,rhomboid,,friend,Yneutral_k,438,1.0,j,single,RG_incongruent,friend
15526,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,400,diamond,,you,Yneutral_k,482,1.0,k,single,RG_incongruent,you
15626,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,-400,octagon,,happy,Yneutral_k,438,1.0,j,single,RG_incongruent,happy
15726,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,-400,octagon,,happy,Yneutral_k,434,1.0,j,single,RG_incongruent,happy
15826,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,400,diamond,,you,Yneutral_k,457,1.0,k,single,RG_incongruent,you
15926,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,-400,diamond,,you,Yneutral_k,308,0.0,j,single,RG_incongruent,you
16026,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,400; -400,diamond,triangle,youneutral,Yneutral_k,433,0.0,j,pair,RG_incongruent,youneutral
16131,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,-400,diamond,,you,Yneutral_k,406,1.0,k,single,RG_incongruent,you
16228,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,-400,diamond,,you,Yneutral_k,307,1.0,k,single,RG_incongruent,you
16326,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,400; -400,diamond,triangle,youneutral,Yneutral_k,350,1.0,k,pair,RG_incongruent,youneutral
16426,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,400; -400,octagon,rhomboid,happyfriend,Yneutral_k,379,1.0,j,pair,RG_incongruent,happyfriend
16526,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,400,octagon,,happy,Yneutral_k,317,1.0,j,single,RG_incongruent,happy
16626,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,-400,rhomboid,,friend,Yneutral_k,278,1.0,j,single,RG_incongruent,friend
16726,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,-400,triangle,,neutral,Yneutral_k,428,1.0,k,single,RG_incongruent,neutral
16826,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,-400,rhomboid,,friend,Yneutral_k,411,1.0,j,single,RG_incongruent,friend
16926,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,-400,octagon,,happy,Yneutral_k,359,0.0,k,single,RG_incongruent,happy
17026,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,400,diamond,,you,Yneutral_k,486,1.0,k,single,RG_incongruent,you
17131,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,400; -400,octagon,rhomboid,happyfriend,Yneutral_k,528,1.0,j,pair,RG_incongruent,happyfriend
17228,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,400,octagon,,happy,Yneutral_k,339,1.0,j,single,RG_incongruent,happy
17326,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,400,diamond,,you,Yneutral_k,436,1.0,k,single,RG_incongruent,you
17426,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,400,triangle,,neutral,Yneutral_k,377,0.0,j,single,RG_incongruent,neutral
17526,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,400; -400,octagon,rhomboid,happyfriend,Yneutral_k,1653,0.0,timeout,pair,RG_incongruent,happyfriend
17626,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,400; -400,triangle,diamond,neutralyou,Yneutral_k,476,0.0,j,pair,RG_incongruent,neutralyou
17726,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,-400,triangle,,neutral,Yneutral_k,380,0.0,j,single,RG_incongruent,neutral
17826,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,400; -400,diamond,triangle,youneutral,Yneutral_k,396,1.0,k,pair,RG_incongruent,youneutral
17926,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,-400,octagon,,happy,Yneutral_k,458,1.0,j,single,RG_incongruent,happy
18026,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,400,triangle,,neutral,Yneutral_k,300,1.0,k,single,RG_incongruent,neutral
18131,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,400; -400,rhomboid,octagon,friendhappy,Yneutral_k,346,1.0,j,pair,RG_incongruent,friendhappy
18228,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,-400,rhomboid,,friend,Yneutral_k,343,1.0,j,single,RG_incongruent,friend
18326,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,400; -400,rhomboid,octagon,friendhappy,Yneutral_k,442,1.0,j,pair,RG_incongruent,friendhappy
18426,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,400; -400,rhomboid,octagon,friendhappy,Yneutral_k,369,1.0,j,pair,RG_incongruent,friendhappy
18526,21,27,18,male,High school or equivalent ,right-handed,RG1_YN,2.0,400; -400,octagon,rhomboid,happyfriend,Yneutral_k,392,0.0,k,pair,RG_incongruent,happyfriend
